experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-25T18:50:04.422Z,UpdatedHeaterDC,delta_dc=-1.606000000000011,"{""current_dc"": 0.0, ""delta_dc"": -1.606000000000011, ""target_temperature"": 27.4, ""latest_temperature"": 29.6}",2026-08-26 00:35:04.422,1376.473611111111
Pulse experiments,pioreactor01,2026-08-25T18:53:24.423Z,UpdatedHeaterDC,delta_dc=-1.2719999999999843,"{""current_dc"": 0.0, ""delta_dc"": -1.2719999999999843, ""target_temperature"": 27.4, ""latest_temperature"": 29.56}",2026-08-26 00:38:24.423,1376.529166666667
Pulse experiments,pioreactor01,2026-08-25T18:56:44.443Z,UpdatedHeaterDC,delta_dc=-1.4559999999999966,"{""current_dc"": 0.0, ""delta_dc"": -1.4559999999999966, ""target_temperature"": 27.4, ""latest_temperature"": 29.56}",2026-08-26 00:41:44.443,1376.584722222222
Pulse experiments,pioreactor01,2026-08-25T19:00:04.414Z,UpdatedHeaterDC,delta_dc=-1.4559999999999966,"{""current_dc"": 0.0, ""delta_dc"": -1.4559999999999966, ""target_temperature"": 27.4, ""latest_temperature"": 29.56}",2026-08-26 00:45:04.414,1376.640277777778
Pulse experiments,pioreactor01,2026-08-25T19:03:24.432Z,UpdatedHeaterDC,delta_dc=-1.384000000000011,"{""current_dc"": 0.0, ""delta_dc"": -1.384000000000011, ""target_temperature"": 26.2, ""latest_temperature"": 29.55}",2026-08-26 00:48:24.432,1376.695833333333
Pulse experiments,pioreactor01,2026-08-25T19:06:45.066Z,UpdatedHeaterDC,delta_dc=-1.2139999999999938,"{""current_dc"": 0.0, ""delta_dc"": -1.2139999999999938, ""target_temperature"": 26.2, ""latest_temperature"": 29.52}",2026-08-26 00:51:45.066,1376.751666666667
Pulse experiments,pioreactor01,2026-08-25T19:10:05.042Z,UpdatedHeaterDC,delta_dc=-1.208000000000002,"{""current_dc"": 0.0, ""delta_dc"": -1.208000000000002, ""target_temperature"": 26.2, ""latest_temperature"": 29.5}",2026-08-26 00:55:05.042,1376.807222222222
Pulse experiments,pioreactor01,2026-08-25T19:13:24.444Z,UpdatedHeaterDC,delta_dc=-1.3,"{""current_dc"": 0.0, ""delta_dc"": -1.3, ""target_temperature"": 26.2, ""latest_temperature"": 29.5}",2026-08-26 00:58:24.444,1376.8625
Pulse experiments,pioreactor01,2026-08-25T19:16:44.434Z,UpdatedHeaterDC,delta_dc=-1.3720000000000112,"{""current_dc"": 0.0, ""delta_dc"": -1.3720000000000112, ""target_temperature"": 26.2, ""latest_temperature"": 29.51}",2026-08-26 01:01:44.434,1376.918055555556
Pulse experiments,pioreactor01,2026-08-25T19:20:04.412Z,UpdatedHeaterDC,delta_dc=-1.253999999999993,"{""current_dc"": 0.0, ""delta_dc"": -1.253999999999993, ""target_temperature"": 26.2, ""latest_temperature"": 29.5}",2026-08-26 01:05:04.412,1376.973611111111
