1,694,462,333,675,445,325,675,701,708,711,472,343,270,669,441,321,257,664,698,706,709,474,343,678,703,710,711,712,478,693,457,686,448,685,454,330,675,444,681,443
1,677,449,326,672,444,323,672,700,707,710,473,343,271,669,442,322,258,663,697,706,709,475,345,677,703,709,711,712,480,692,459,686,449,685,455,331,675,445,681,444
0,290,666,699,461,684,704,466,338,268,227,660,697,705,468,686,705,710,475,343,272,230,660,696,460,335,266,226,201,657,426,677,450,682,449,682,703,464,686,446,685
0,388,681,702,468,689,706,470,340,269,228,660,697,706,470,690,706,710,477,346,272,230,664,698,463,336,266,226,201,657,428,676,438,681,451,684,703,466,686,448,681
1,694,454,329,673,436,319,671,699,707,710,476,345,273,667,433,317,255,666,698,706,709,468,340,676,701,709,711,712,473,690,464,688,455,685,447,326,672,434,682,450
0,293,669,699,467,687,705,471,341,270,229,664,697,706,474,688,705,709,468,340,269,228,663,698,466,338,268,226,201,656,431,679,443,681,452,682,703,470,689,454,684
1,695,457,333,677,443,322,670,700,707,710,468,340,270,670,438,319,257,665,698,706,709,470,342,679,703,709,711,712,475,691,452,686,458,687,452,328,672,437,681,453
0,294,672,699,456,685,704,462,336,267,226,663,697,706,465,688,705,711,470,342,271,229,661,698,456,332,264,224,202,654,432,678,446,680,442,682,702,460,689,456,683
0,383,678,702,462,686,705,464,337,267,226,662,697,706,465,687,705,710,472,342,270,229,661,697,458,333,265,225,201,654,419,677,445,683,446,682,703,461,687,457,687
0,386,677,702,464,687,705,465,337,268,226,661,697,706,467,686,705,712,474,343,272,229,660,697,459,332,265,226,201,653,420,676,447,683,447,682,703,462,686,456,687
1,695,464,336,675,448,325,673,700,707,710,474,344,272,668,443,323,258,663,697,706,709,476,344,677,703,708,711,712,469,691,460,685,449,684,456,331,674,445,684,448
1,678,439,321,674,446,323,671,699,706,710,473,344,273,668,444,322,258,663,697,706,709,466,338,675,702,709,711,712,471,690,460,689,453,685,457,332,674,446,683,449
